StoreName,City,State,Longitude,Latitude,Geometry,Address,Tel,Url
Trader Joe's Peabody (516),Peabody,Massachusetts,-70.95453308822326,42.5493386,POINT (-70.95453308822326 42.5493386),"Outback Steakhouse, 300, Andover Street, Danvers, Essex County, Massachusetts, 01923, United States",978-977-5316,https://locations.traderjoes.com/ma/peabody/
Trader Joe's Saugus (506),Saugus,Massachusetts,-71.01749786777057,42.4836345,POINT (-71.01749786777057 42.4836345),"trader joes, 358, Broadway, Oakland Vale, Saugus, Essex County, Massachusetts, 01906, United States",781-231-0848,https://locations.traderjoes.com/ma/saugus/
Trader Joe's Shrewsbury (508),Shrewsbury,Massachusetts,-71.704122,42.276703,POINT (-71.704122 42.276703),"Boston Turnpike, South Shrewsbury, Shrewsbury, Worcester County, Massachusetts, 01545, United States",508-755-9560,https://locations.traderjoes.com/ma/shrewsbury/
Trader Joe's Somerville (560),Somerville,Massachusetts,-71.08341776,42.39435812,POINT (-71.08341776 42.39435812),"145, Middlesex Avenue, Ten Hills, Somerville, Middlesex County, Massachusetts, 02145, United States",617-591-0124,https://locations.traderjoes.com/ma/somerville/
Trader Joe's West Newton (509),West Newton,Massachusetts,-71.21942601164572,42.3498486,POINT (-71.21942601164572 42.3498486),"Trader Joe's, 1121, Washington Street, West Newton, Newton, Middlesex County, Massachusetts, 02465-2130, United States",617-244-1620,https://locations.traderjoes.com/ma/west-newton/
Trader Joe's Annapolis (650),Annapolis,Maryland,-76.4076854,39.0144053,POINT (-76.40768540000001 39.0144053),"Blue Star Memorial Highway, Annapolis, Anne Arundel County, Maryland, 21409, United States",410-573-0505,https://locations.traderjoes.com/md/annapolis/
Trader Joe's Bethesda (645),Bethesda,Maryland,-77.09113896642458,38.97760858886887,POINT (-77.09113896642458 38.97760858886887),"6831, Wisconsin Avenue, South Bethesda, Bethesda, Montgomery County, Maryland, 20815, United States",301-907-0982,https://locations.traderjoes.com/md/bethesda/
Trader Joe's Bethesda - Downtown (623),Bethesda,Maryland,-77.09573022660281,38.990369649117866,POINT (-77.09573022660281 38.99036964911787),"7900, Wisconsin Avenue, Woodmont Triangle, Bethesda, Montgomery County, Maryland, 20814, United States",,https://locations.traderjoes.com/md/bethesda/
Trader Joe's Columbia (658),Elkridge,Maryland,-76.73613735585455,39.2013594,POINT (-76.73613735585455 39.2013594),"Howard County Library - Elkridge Branch, 6540, Washington Boulevard, Rockburn Commons, Elkridge, Howard County, Maryland, 21075, United States",410-953-8139,https://locations.traderjoes.com/md/elkridge/
Trader Joe's Pikesville (655),Pikesville,Maryland,-76.7359864,39.388057,POINT (-76.7359864 39.388057),"Wine Loft, 1809, Reisterstown Road, Pikesville, Baltimore County, Maryland, 21208, United States",410-484-8373,https://locations.traderjoes.com/md/pikesville/
Trader Joe's North Potomac (648),Rockville,Maryland,-77.2068523541514,39.096520049999995,POINT (-77.20685235415139 39.09652005),"Trader Joe's, 10076, Darnestown Road, Rockville, Montgomery County, Maryland, 20850, United States",301-762-0782,https://locations.traderjoes.com/md/rockville/
Trader Joe's Rockville (642),Rockville,Maryland,-77.1441448,39.0805205,POINT (-77.14414480000001 39.0805205),"Rockville Pike, Croydon Park, Hungerford Towne, Rockville, Montgomery County, Maryland, 20851, United States",301-468-6656,https://locations.traderjoes.com/md/rockville/
Trader Joe's Silver Spring (652),Silver Spring,Maryland,-77.0036075,39.031441,POINT (-77.0036075 39.031441),"Trader Joe's, 10741, Columbia Pike, Burnt Mills Manor, Silver Spring, Montgomery County, Maryland, 20901, United States",301-681-1675,https://locations.traderjoes.com/md/silver-spring/
Trader Joe's Towson (649),Towson,Maryland,-76.61888554234933,39.4119471,POINT (-76.61888554234933 39.4119471),"The Shops at Kenilworth, 800, Kenilworth Drive, Orchard Hills, Towson, Baltimore County, Maryland, 21204, United States",410-321-0276,https://locations.traderjoes.com/md/towson/
Trader Joe's Portland (519),Portland,Maine,-70.2651703,43.6620294,POINT (-70.26517029999999 43.6620294),"Marginal Way, Bayside, Portland, Cumberland County, Maine, 04101, United States",207-699-3799,https://locations.traderjoes.com/me/portland/
Trader Joe's Ann Arbor (678),Ann Arbor,Michigan,-83.7129929,42.2584463,POINT (-83.7129929 42.2584463),"Trader Joe's, 2398, East Stadium Boulevard, Burns Park, Ann Arbor, Washtenaw County, Michigan, 48104, United States",734-975-2455,https://locations.traderjoes.com/mi/ann-arbor/
Trader Joe's Bloomfield Hills (675),Bloomfield Hills,Michigan,-83.2866035,42.5440997,POINT (-83.2866035 42.5440997),"Trader Joe's, 6536, Telegraph Road, Bloomfield Hills, Bloomfield Township, Oakland County, Michigan, 48301, United States",248-855-2283,https://locations.traderjoes.com/mi/bloomfield-hills/
Trader Joe's Grosse Pointe (665),Grosse Pointe,Michigan,-82.9164362,42.3898141,POINT (-82.91643620000001 42.3898141),"Trader Joe's, 17028, Kercheval Avenue, Grosse Pointe Farms, Wayne County, Michigan, 48230, United States",313-640-7794,https://locations.traderjoes.com/mi/grosse-pointe/
Trader Joe's Kalamazoo (708),Kalamazoo,Michigan,-85.6501359,42.2700671,POINT (-85.6501359 42.2700671),"Trader Joe's, 5099, Century Avenue, Oshtemo Township, Kalamazoo County, Michigan, 49006, United States",269-372-2049,https://locations.traderjoes.com/mi/kalamazoo/
Trader Joe's Grand Rapids - Kentwood (707),Kentwood,Michigan,-85.576569,42.912441,POINT (-85.57656900000001 42.912441),"3684, 28th Street Southeast, East Paris, Kentwood, Kent County, Michigan, 49512, United States",616-977-1819,https://locations.traderjoes.com/mi/kentwood/
Trader Joe's Northville (667),Northville,Michigan,-83.43368343435722,42.4227365,POINT (-83.43368343435722 42.4227365),"Trader Joe's, 18771, Traditions Drive, Northville Township, Wayne County, Michigan, 48168, United States",248-349-4909,https://locations.traderjoes.com/mi/northville/
Trader Joe's Rochester Hills (668),Rochester Hills,Michigan,-83.159004,42.681499,POINT (-83.159004 42.681499),"Walton Boulevard, Rochester Hills, Oakland County, Michigan, 48309, United States",248-375-2190,https://locations.traderjoes.com/mi/rochester-hills/
Trader Joe's Royal Oak (674),Royal Oak,Michigan,-83.1638009,42.4954415,POINT (-83.1638009 42.4954415),"Trader Joe's, 27880, Woodward Avenue, Royal Oak, Oakland County, Michigan, 48067, United States",248-582-9002,https://locations.traderjoes.com/mi/royal-oak/
Trader Joe's Bloomington (724),Bloomington,Minnesota,-93.3323693,44.8591866,POINT (-93.3323693 44.8591866),"Trader Joe's, 4270, 78th Street West, Bloomington, Hennepin County, Minnesota, 55435, United States",952-835-8640,https://locations.traderjoes.com/mn/bloomington/
Trader Joe's Maple Grove (713),Maple Grove,Minnesota,-93.43946113104953,45.094056754753744,POINT (-93.43946113104953 45.09405675475374),"12105, Elm Creek Boulevard, Arbor Lakes Retail Center, Maple Grove, Hennepin County, Minnesota, 55369, United States",763-315-1739,https://locations.traderjoes.com/mn/maple-grove/
Trader Joe's Minneapolis (725),Minneapolis,Minnesota,-93.2577228,44.9770639,POINT (-93.2577228 44.9770639),"Trader Joe's, 721, Washington Avenue South, Minneapolis, Hennepin County, Minnesota, 55415, United States",612-339-2110,https://locations.traderjoes.com/mn/minneapolis/
Trader Joe's Minnetonka (714),Minnetonka,Minnesota,-93.4227459,44.9736423,POINT (-93.4227459 44.9736423),"Trader Joe's, 11220, Wayzata Boulevard, Oak Knoll, Minnetonka, Hennepin County, Minnesota, 55305, United States",952-417-9080,https://locations.traderjoes.com/mn/minnetonka/
Trader Joe's Rochester (718),Rochester,Minnesota,-92.479762,44.000736,POINT (-92.47976199999999 44.000736),"1200, 16th Street Southwest, Rochester, Olmsted County, Minnesota, 55902, United States",507-281-4411,https://locations.traderjoes.com/mn/rochester/
Trader Joe's Shoreview (727),Shoreview,Minnesota,-93.14463765283529,45.0579249,POINT (-93.14463765283529 45.0579249),"Trader Joe's, 1041, Red Fox Road, Shoreview, Ramsey County, Minnesota, 55126, United States",651-765-1398,https://locations.traderjoes.com/mn/shoreview/
Trader Joe's St. Louis Park (710),St. Louis Park,Minnesota,-93.33746,44.9344763,POINT (-93.33745999999999 44.9344763),"Trader Joe's, 4500, Excelsior Boulevard, Minikahda Vista, Saint Louis Park, Hennepin County, Minnesota, 55416:55424, United States",952-285-1053,https://locations.traderjoes.com/mn/st.-louis-park/
Trader Joe's St. Paul (716),St. Paul,Minnesota,-93.14650875675676,44.95530994594595,POINT (-93.14650875675676 44.95530994594595),"484, Lexington Parkway North, Rondo, Summit - University, Saint Paul, Ramsey County, Minnesota, 55104, United States",651-698-3119,https://locations.traderjoes.com/mn/st.-paul/
Trader Joe's Woodbury (715),Woodbury,Minnesota,-92.9339449,44.919896,POINT (-92.9339449 44.919896),"Woodbury, Washington County, Minnesota, United States",651-735-0269,https://locations.traderjoes.com/mn/woodbury/
Trader Joe's Brentwood (692),Brentwood,Missouri,-90.3415541,38.6274475,POINT (-90.3415541 38.6274475),"Brentwood Promenade Court, Brentwood, Saint Louis County, Missouri, 93144, United States",314-963-0253,https://locations.traderjoes.com/mo/brentwood/
Trader Joe's Chesterfield (693),Chesterfield,Missouri,-90.56668703574482,38.644743500000004,POINT (-90.56668703574482 38.6447435),"Trader Joe's, 1679, Clarkson Road, Chesterfield, Saint Louis County, Missouri, 63017, United States",636-536-7846,https://locations.traderjoes.com/mo/chesterfield/
Trader Joe's Creve Coeur (694),Creve Coeur,Missouri,-90.4364479,38.671909,POINT (-90.4364479 38.671909),"Trader Joe's, 11505, Olive Boulevard, Creve Coeur, Saint Louis County, Missouri, 63141, United States",314-569-0427,https://locations.traderjoes.com/mo/creve-coeur/
Trader Joe's Des Peres (695),Des Peres,Missouri,-90.4671342,38.601076,POINT (-90.4671342 38.601076),"13343, Manchester Road, Des Peres, Saint Louis County, Missouri, 63131, United States",314-984-5051,https://locations.traderjoes.com/mo/des-peres/
Trader Joe's Kansas City (720),Kansas City,Missouri,-94.6062882,38.9712607,POINT (-94.60628819999999 38.9712607),"Trader Joe's, 8600, Ward Parkway, Kansas City, Jackson County, Missouri, 64114, United States",816-333-5322,https://locations.traderjoes.com/mo/kansas-city/
Trader Joe's Asheville (740),Asheville,North Carolina,-82.553278,35.603163,POINT (-82.55327800000001 35.603163),"120, Merrimon Avenue, Asheville, Buncombe County, North Carolina, 28801, United States",828-232-5078,https://locations.traderjoes.com/nc/asheville/
Trader Joe's Cary (741),Cary,North Carolina,-78.7813155,35.7588143,POINT (-78.78131550000001 35.7588143),"Trader Joe's, 1393, Kildaire Farm Road, Shoppes of Kildaire, Cary, Wake County, North Carolina, 27511, United States",919-465-5984,https://locations.traderjoes.com/nc/cary/
Trader Joe's Chapel Hill (745),Chapel Hill,North Carolina,-79.0252773,35.9352294,POINT (-79.0252773 35.9352294),"Massage Envy, 1800, East Franklin Street, Chapel Hill, Orange County, North Carolina, 27514, United States",919-918-7871,https://locations.traderjoes.com/nc/chapel-hill/
Trader Joe's Charlotte (744),Charlotte,North Carolina,-80.8357468158159,35.21204727940121,POINT (-80.8357468158159 35.21204727940121),"1133, Metropolitan Avenue, Midtown, Elizabeth, Charlotte, Mecklenburg County, North Carolina, 28204, United States",704-334-0737,https://locations.traderjoes.com/nc/charlotte/
Trader Joe's Charlotte - North (743),Charlotte,North Carolina,-80.75742114097999,35.33789052863999,POINT (-80.75742114097999 35.33789052863999),"1820, East Arbors Drive, Mallard, Charlotte, Mecklenburg County, North Carolina, 28262, United States",704-688-9578,https://locations.traderjoes.com/nc/charlotte/
Trader Joe's Charlotte - Piper Glen (742),Charlotte,North Carolina,-80.81661517637399,35.079697034541326,POINT (-80.81661517637399 35.07969703454133),"6418, Rea Road, Piper Glen, Charlotte, Mecklenburg County, North Carolina, 28277, United States",704-543-5249,https://locations.traderjoes.com/nc/charlotte/
Trader Joe's Greensboro (750),Greensboro,North Carolina,-79.85629207097229,36.13180084969441,POINT (-79.85629207097229 36.13180084969441),"3721, Battleground Avenue, Greensboro, Guilford County, North Carolina, 27410, United States",336-286-7859,https://locations.traderjoes.com/nc/greensboro/
Trader Joe's Morrisville (791),Morrisville,North Carolina,-78.81823097602813,35.81001125697521,POINT (-78.81823097602813 35.81001125697521),"951, Morrisville Parkway, Huntington Commercial Park, Morrisville, Wake County, North Carolina, 27560, United States",919-460-4449,https://locations.traderjoes.com/nc/morrisville/
Trader Joe's Raleigh (746),Raleigh,North Carolina,-78.62172855718518,35.82323545,POINT (-78.62172855718518 35.82323545),"Trader Joe's, 3000, Wake Forest Road, Raleigh, Wake County, North Carolina, 27609, United States",919-981-7422,https://locations.traderjoes.com/nc/raleigh/
Trader Joe's Wilmington (747),Wilmington,North Carolina,-77.88649616748432,34.21156215445798,POINT (-77.88649616748432 34.21156215445798),"1437, South College Road, Winter Park, Wilmington, New Hanover County, North Carolina, 28403, United States",910-395-5173,https://locations.traderjoes.com/nc/wilmington/
Trader Joe's Winston Salem (749),Winston Salem,North Carolina,-80.28116298389506,36.09204120050493,POINT (-80.28116298389506 36.09204120050493),"252, South Stratford Road, West Highlands, Winston-Salem, Forsyth County, North Carolina, 27103, United States",336-721-1744,https://locations.traderjoes.com/nc/winston-salem/
Trader Joe's Lincoln (722),Lincoln,Nebraska,-96.67535527351207,40.740975965403855,POINT (-96.67535527351207 40.74097596540386),"3120, Pine Lake Road, SouthPointe Pavilions, Lincoln, Lancaster County, Nebraska, 68516, United States",402-328-0120,https://locations.traderjoes.com/ne/lincoln/
Trader Joe's Omaha (719),Omaha,Nebraska,-96.07341827127321,41.248670425006324,POINT (-96.07341827127321 41.24867042500632),"10305, Pacific Street, Omaha, Douglas County, Nebraska, 68114, United States",402-391-3698,https://locations.traderjoes.com/ne/omaha/
Trader Joe's Bedford (562),Bedford,New Hampshire,-71.4770947,42.9537106,POINT (-71.47709469999999 42.9537106),"Market Street, Goffe Mill Plaza, Bedford, Hillsborough County, New Hampshire, 03103, United States",603-222-3074,https://locations.traderjoes.com/nh/bedford/
Trader Joe's Nashua (507),Nashua,New Hampshire,-71.4383560345052,42.70819325,POINT (-71.4383560345052 42.70819325),"Trader Joe's, 262, Daniel Webster Highway, South Nashua, Ward 7, Nashua, Hillsborough County, New Hampshire, 03060, United States",603-888-5460,https://locations.traderjoes.com/nh/nashua/
Trader Joe's Newington/Portsmouth (520),Portsmouth,New Hampshire,-70.8004482,43.0914268,POINT (-70.80044820000001 43.0914268),"Gosling Road, Pease International Tradeport, Portsmouth, Rockingham County, New Hampshire, 03801-2819, United States",603-431-2654,https://locations.traderjoes.com/nh/portsmouth/
Trader Joe's Brick (615),Brick,New Jersey,-74.14027966023154,40.058935250000005,POINT (-74.14027966023154 40.05893525),"Brick Plaza, Brick Township, Ocean County, New Jersey, United States",732-477-4781,https://locations.traderjoes.com/nj/brick/
Trader Joe's Bridgewater (614),Bridgewater,New Jersey,-74.55516617094385,40.564530633108404,POINT (-74.55516617094385 40.5645306331084),"315, Promenade Boulevard, Bridgewater Promenade Shopping Center, Bridgewater Township, Somerset County, New Jersey, 08807, United States",732-805-0268,https://locations.traderjoes.com/nj/bridgewater/
Trader Joe's Cherry Hill (613),Cherry Hill,New Jersey,-75.03219948842653,39.92914327672301,POINT (-75.03219948842653 39.92914327672301),"775, Haddonfield Road, Garden State Park, Locustwood, Cherry Hill Township, Camden County, New Jersey, 08002, United States",856-488-0801,https://locations.traderjoes.com/nj/cherry-hill/
Trader Joe's Clifton (610),Clifton,New Jersey,-74.14733556052443,40.83538609465697,POINT (-74.14733556052443 40.83538609465697),"259, Allwood Road, Delawanna, Clifton, Passaic County, New Jersey, 07012, United States",973-777-5020,https://locations.traderjoes.com/nj/clifton/
Trader Joe's Denville (617),Denville,New Jersey,-74.4774255,40.8922694,POINT (-74.4774255 40.8922694),"Denville, Morris County, New Jersey, United States",973-537-3672,https://locations.traderjoes.com/nj/denville/
Trader Joe's Edgewater (606),Edgewater,New Jersey,-73.97799605522438,40.819501923393474,POINT (-73.97799605522438 40.81950192339347),"715, River Road, Edgewater, Bergen County, New Jersey, 07020, United States",201-945-5932,https://locations.traderjoes.com/nj/edgewater/
Trader Joe's Florham Park (604),Florham Park,New Jersey,-74.3912254,40.7895019,POINT (-74.3912254 40.7895019),"Trader Joe's, 176, Columbia Turnpike, Florham Park, Morris County, New Jersey, 07932, United States",973-377-0679,https://locations.traderjoes.com/nj/florham-park/
Trader Joe's Freehold (590),Freehold,New Jersey,-74.280463603006,40.2444826,POINT (-74.280463603006 40.2444826),"Freehold Bank, US 9, Freehold Township, Monmouth County, New Jersey, 07728, United States",732-462-1539,https://locations.traderjoes.com/nj/freehold/
Trader Joe's Hoboken (611),Hoboken,New Jersey,-74.02990620408164,40.75348018367347,POINT (-74.02990620408164 40.75348018367347),"1350, Willow Avenue, Hoboken, Hudson County, New Jersey, 07030, United States",201-714-4790,https://locations.traderjoes.com/nj/hoboken/
Trader Joe's Marlton (631),Marlton,New Jersey,-74.9279703,39.8937856,POINT (-74.9279703 39.8937856),"State Route 70, Marlton, Evesham Township, Burlington County, New Jersey, 08053-3009, United States",856-988-3323,https://locations.traderjoes.com/nj/marlton/
Trader Joe's Millburn (609),Millburn,New Jersey,-74.29578904405723,40.72230984652207,POINT (-74.29578904405723 40.72230984652207),"187, Millburn Avenue, Wyoming, Millburn, Essex County, New Jersey, 07041, United States",973-218-0912,https://locations.traderjoes.com/nj/millburn/
Trader Joe's North Brunswick (612),North Brunswick,New Jersey,-74.4437755,40.4658195,POINT (-74.4437755 40.4658195),"US 1, North Brunswick Township, Middlesex County, New Jersey, 08901-8500, United States",732-993-1403,https://locations.traderjoes.com/nj/north-brunswick/
Trader Joe's Paramus (605),Paramus,New Jersey,-74.08728956788356,40.95271245,POINT (-74.08728956788356 40.95271245),"Orchard Hills Golf Course, 404, Paramus Road, Paramus, Bergen County, New Jersey, 07652, United States",201-265-9624,https://locations.traderjoes.com/nj/paramus/
Trader Joe's Princeton (607),Princeton,New Jersey,-74.6663889,40.3475,POINT (-74.6663889 40.3475),"Princeton Borough Municipal Building, Stockton Street, Princeton, Mercer County, New Jersey, 08540, United States",609-897-0581,https://locations.traderjoes.com/nj/princeton/
Trader Joe's Shrewsbury (608),Shrewsbury,New Jersey,-71.7511892,42.2755993,POINT (-71.7511892 42.2755993),"Trader Joe's, 77, Boston Turnpike, Fairlawn, Shrewsbury, Worcester County, Massachusetts, 01545, United States",732-389-2535,https://locations.traderjoes.com/nj/shrewsbury/
Trader Joe's Wayne (603),Wayne,New Jersey,-74.2301671,40.9600029,POINT (-74.2301671 40.9600029),"Trader Joe's, 910, Paterson-Hamburg Turnpike, Wayne, Passaic County, New Jersey, 07470, United States",973-872-4604,https://locations.traderjoes.com/nj/wayne/
Trader Joe's Westfield (601),Westfield,New Jersey,-74.3500161,40.6522367,POINT (-74.3500161 40.6522367),"Trader Joe's, 155, Elm Street, Westfield, Union County, New Jersey, 07090, United States",908-301-0910,https://locations.traderjoes.com/nj/westfield/
Trader Joe's Westwood (602),Westwood,New Jersey,-74.0357532,40.9924374,POINT (-74.0357532 40.9924374),"Irvington Street, Westwood, Bergen County, New Jersey, 07675, United States",201-263-0134,https://locations.traderjoes.com/nj/westwood/
Trader Joe's Albuquerque (166),Albuquerque,New Mexico,-106.5052342,35.1762058,POINT (-106.5052342 35.1762058),"Holly Avenue, North Albuquerque Acres, Albuquerque, Bernalillo County, New Mexico, 87122, United States",505-796-0311,https://locations.traderjoes.com/nm/albuquerque/
Trader Joe's Albuquerque (167),Albuquerque,New Mexico,-106.56545471576676,35.102166749999995,POINT (-106.5654547157668 35.10216674999999),"2200, Uptown Loop Road Northeast, Uptown, Albuquerque, Bernalillo County, New Mexico, 87110, United States",505-883-3662,https://locations.traderjoes.com/nm/albuquerque/
Trader Joe's Santa Fe (165),Santa Fe,New Mexico,-105.953164,35.6730721,POINT (-105.953164 35.6730721),"Trader Joe's, 530, West Cordova Road, Santa Fe, Santa Fe County, New Mexico, 87505, United States",505-995-8145,https://locations.traderjoes.com/nm/santa-fe/
Trader Joe's Carson City (281),Carson City,Nevada,-119.6896508,39.1981491,POINT (-119.6896508 39.1981491),"Hwy 50 Frontage Trail, Carson City, Lyon County, Nevada, 89796, United States",775-267-2486,https://locations.traderjoes.com/nv/carson-city/
Trader Joe's Anthem (280),Henderson,Nevada,-115.1092556,36.0008937,POINT (-115.1092556 36.0008937),"Trader Joe's, 10345 South, South Eastern Avenue, Sunridge Heights, Henderson, Clark County, Nevada, 89052, United States",702-407-8673,https://locations.traderjoes.com/nv/henderson/
Trader Joe's Henderson (97),Henderson,Nevada,-115.0832913,36.00574,POINT (-115.0832913 36.00574),"Green Valley Parkway, Sunridge Heights, Henderson, Clark County, Nevada, 89012, United States",702-433-6773,https://locations.traderjoes.com/nv/henderson/
Trader Joe's Las Vegas - Centennial Hills (98),Las Vegas,Nevada,-115.2569108638406,36.26423163757946,POINT (-115.2569108638406 36.26423163757946),"5639, Centennial Center Boulevard, Centennial Center, Centennial Hills, Las Vegas, Clark County, Nevada, 89149, United States",702-396-3372,https://locations.traderjoes.com/nv/las-vegas/
Trader Joe's Las Vegas - Downtown Summerlin (284),Las Vegas,Nevada,-115.2245569,36.046711,POINT (-115.2245569 36.046711),"Enterprise, Clark County, Nevada, United States",702-242-0597,https://locations.traderjoes.com/nv/las-vegas/
Trader Joe's Las Vegas - Summerlin (86),Las Vegas,Nevada,-115.2585439,36.1806445,POINT (-115.2585439 36.1806445),"Pure Health Foods, 7575, West Washington Avenue, Inner Northwest, Las Vegas, Clark County, Nevada, 89128, United States",702-242-8240,https://locations.traderjoes.com/nv/las-vegas/
Trader Joe's Reno (82),Reno,Nevada,-119.8587103,39.5059089,POINT (-119.8587103 39.5059089),"McCarran Boulevard, Edgewater, West Reno, Reno, Washoe County, Nevada, 89519, United States",775-826-1621,https://locations.traderjoes.com/nv/reno/
Trader Joe's Brooklyn (558),Brooklyn,New York,-73.9928333119095,40.68950635,POINT (-73.99283331190949 40.68950635),"Trader Joe's, 130, Court Street, Cobble Hill Historic District, Brooklyn, New York, 11201, United States",718-246-8460,https://locations.traderjoes.com/ny/brooklyn/
Trader Joe's Brooklyn - City Point (547),Brooklyn,New York,-73.982755,40.6914157,POINT (-73.982755 40.6914157),"Trader Joe's, 445, Gold Street, Downtown Brooklyn, Brooklyn, Kings County, New York, 11201, United States",718-243-0107,https://locations.traderjoes.com/ny/brooklyn/
Trader JoeâS Brooklyn - Williamsburg (548),Brooklyn,New York,-73.9593196,40.7225193,POINT (-73.9593196 40.7225193),"Kent Avenue, Greenpoint, Brooklyn, New York, 11211, United States",718-218-7315,https://locations.traderjoes.com/ny/brooklyn/
Trader Joe's Amherst (536),Buffalo,New York,-78.8215868,42.998402,POINT (-78.82158680000001 42.998402),"Barnes & Noble, 1565, Niagara Falls Boulevard, Buffalo, Erie County, New York, 14228, United States",716-833-4687,https://locations.traderjoes.com/ny/buffalo/
Trader Joe's Colonie/Albany (535),Colonie,New York,-73.8190419,42.7107879,POINT (-73.8190419 42.7107879),"Wolf Road, Colonie, Albany, Albany County, New York, 12205, United States",518-482-4538,https://locations.traderjoes.com/ny/colonie/
Trader Joe's Commack (551),Commack,New York,-73.2882108,40.842457,POINT (-73.2882108 40.842457),"Jericho Turnpike, Commack, Suffolk County, New York, 11725, United States",631-499-0898,https://locations.traderjoes.com/ny/commack/
Trader Joe's Westbury (550),Garden City,New York,-73.604057,40.7444829,POINT (-73.604057 40.7444829),"910, Old Country Road, The Gallery at Westbury Plaza, Garden City, Town of Hempstead, Nassau County, New York, 11530, United States",516-794-0174,https://locations.traderjoes.com/ny/garden-city/
Trader Joe's Halfmoon (574),Halfmoon,New York,-73.767567,42.858211,POINT (-73.767567 42.858211),"Halfmoon Crossing, Halfmoon, Town of Halfmoon, Saratoga County, New York, 12065-4370, United States",518-383-5015,https://locations.traderjoes.com/ny/halfmoon/
Trader Joe's Hartsdale (533),Hartsdale,New York,-73.8040015,41.0142279,POINT (-73.8040015 41.0142279),"South Central Avenue, Hartsdale, Town of Greenburgh, Westchester County, New York, 10530, United States",914-997-1960,https://locations.traderjoes.com/ny/hartsdale/
Trader Joe's Hewlett (554),Hewlett,New York,-73.7016899,40.6391309,POINT (-73.70168990000001 40.6391309),"1280, West Broadway, Hewlett, Town of Hempstead, Nassau County, New York, 11557, United States",516-569-7191,https://locations.traderjoes.com/ny/hewlett/
Trader Joe's Ithaca (568),Ithaca,New York,-76.5102441,42.428814,POINT (-76.51024409999999 42.428814),"744, South Meadow Street, City of Ithaca, Tompkins County, New York, 14850, United States",607-272-1420,https://locations.traderjoes.com/ny/ithaca/
Trader Joe's Lake Grove (556),Lake Grove,New York,-73.127363,40.861965,POINT (-73.127363 40.861965),"Middle Country Road, The DSW Plaza at Lake Grove, Lake Grove, Suffolk County, New York, 11755-1106, United States",631-366-2094,https://locations.traderjoes.com/ny/lake-grove/
Trader Joe's Larchmont (532),Larchmont,New York,-73.7577905,40.9245642,POINT (-73.7577905 40.9245642),"Boston Post Road, Sun Haven, Larchmont, New Rochelle, Westchester County, New York, 10538, United States",914-833-9110,https://locations.traderjoes.com/ny/larchmont/
Trader Joe's Long Island City (565),Long Island City,New York,-73.9459681,40.7458731,POINT (-73.9459681 40.7458731),"Trader Joe's, 22-43, Jackson Avenue, Long Island City, Queens, Queens County, New York, 11101, United States",718-472-2672,https://locations.traderjoes.com/ny/long-island-city/
Trader Joe's Merrick (553),Merrick,New York,-73.5587672,40.6535521,POINT (-73.55876720000001 40.6535521),"1714, Merrick Road, Town of Hempstead, Nassau County, New York, 11566, United States",516-771-1012,https://locations.traderjoes.com/ny/merrick/
Trader Joe's 72Nd & Broadway (542),New York,New York,-73.9822755,40.7785925,POINT (-73.9822755 40.7785925),"Trader Joe's, 2073, Broadway, Upper West Side, Manhattan Community Board 7, Manhattan, New York, 10023, United States",212-799-0028,https://locations.traderjoes.com/ny/new-york/
Trader Joe's Chelsea (543),New York,New York,-73.9938343,40.7418779,POINT (-73.9938343 40.7418779),"Trader Joe's, 675, 6th Avenue, Flatiron District, Chelsea, Manhattan, New York, 10010, United States",212-255-2106,https://locations.traderjoes.com/ny/new-york/
Trader Joe's East Village (546),New York,New York,-73.9810994,40.7305095,POINT (-73.98109940000001 40.7305095),"Trader Joe's, 436, East 14th Street, East Village, Manhattan Community Board 3, Manhattan, New York, 10009, United States",212-777-9412,https://locations.traderjoes.com/ny/new-york/
Trader Joe's Essex Crossing (538),New York,New York,-78.70764889735142,43.28243305,POINT (-78.70764889735142 43.28243305),"Town Hall Newfane, New York, 2737, Lockport-Olcott Road, Newfane, Town of Newfane, Niagara County, New York, 14108, United States",212-477-8340,https://locations.traderjoes.com/ny/new-york/
Trader Joe's New York - Murray Hill (544),New York,New York,-74.00095006662382,40.65565995,POINT (-74.00095006662382 40.65565995),"200, 32nd Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States",212-889-3279,https://locations.traderjoes.com/ny/new-york/
Trader Joe's Soho (539),New York,New York,-76.14620151020408,43.06608532653061,POINT (-76.14620151020408 43.06608532653061),"233, Spring Street, Washington Square, Syracuse, Onondaga County, New York, 13208, United States",212-691-2721,https://locations.traderjoes.com/ny/new-york/
Trader Joe's Union Square<Br>Wine Shop (541),New York,New York,-73.9542839,41.2563037,POINT (-73.95428389999999 41.2563037),"138, 14th Street, Verplanck, Buchanan, Westchester County, New York, 10511, United States",212-529-6326,https://locations.traderjoes.com/ny/new-york/
Trader Joe's Union Square - Grocery Store (540),New York,New York,-73.99306970778801,40.66803925,POINT (-73.99306970778801 40.66803925),"142, 14th Street, Park Slope, Brooklyn, Kings County, New York, 11215, United States",212-529-4612,https://locations.traderjoes.com/ny/new-york/
